source,target,strength
122,53,13762
123,53,39995
124,53,14066
125,53,12358
126,53,66075
127,53,443468
128,53,4019
129,53,534152
130,53,12629
131,53,6793
132,53,244720
133,53,6608
134,53,8351
55,54,75316
56,54,102530
57,54,30175
58,54,1037093
59,54,36050
60,54,361100
61,54,204470
62,54,294024
63,54,486633
64,54,124434
65,54,733923
66,54,44055
67,54,137106
68,54,134708
69,54,23788
70,54,47147
71,54,156032
72,54,34288
73,54,21714
74,54,25091
75,54,34169
76,54,42986
77,54,33123
78,54,307299
79,54,29248
80,54,27096
81,54,35082
82,54,18957
83,54,89532
84,54,1198367
85,54,1236875
86,54,30049
87,54,139367
88,54,19991
89,54,361695
90,54,323813
91,54,17666
92,54,72142
93,54,128151
94,54,177308
95,54,18030
96,54,36564
97,54,40437
98,54,23488
99,54,4759273
100,54,32037
101,54,176382
102,54,9574
103,54,519566
104,54,734559
105,54,3888650
106,54,136968
107,54,88160
108,54,121821
109,54,55592
110,54,20314
111,54,202248
112,54,139692
113,54,11308
114,54,9898
115,54,90788
116,54,80663
117,54,390275
118,54,62863
119,54,5249
120,54,46287
121,54,13386
122,54,211073
123,54,86488
124,54,12463
125,54,10512
126,54,8771
127,54,11641
128,54,4710
129,54,9500
130,54,155909
131,54,229967
132,54,6080
133,54,6868
134,54,10545
56,55,43678
57,55,14681
58,55,63959
59,55,30511
60,55,158786
61,55,93888
62,55,326958
63,55,48091
64,55,218932
65,55,237044
66,55,26320
67,55,205787
68,55,86210
69,55,16158
70,55,22847
71,55,123037
72,55,26546
73,55,11296
74,55,12909
75,55,19347
76,55,26931
77,55,13830
78,55,261564
79,55,16156
80,55,41873
81,55,11964
82,55,12738
83,55,15419
84,55,102466
85,55,38533
86,55,12649
87,55,32206
88,55,15350
89,55,318659
90,55,10975
91,55,18927
92,55,579695
93,55,15627
94,55,13640
95,55,8779
96,55,12208
97,55,137019
98,55,15395
99,55,103091
100,55,160956
101,55,11827
102,55,14778
103,55,4906795
104,55,20033
105,55,40897
106,55,15355
107,55,193252
108,55,22202
109,55,89675
110,55,13512
111,55,257804
112,55,11891
113,55,16329
114,55,5927
115,55,16128
116,55,411392
117,55,11758
118,55,35154
119,55,26356
120,55,15194
121,55,7898
122,55,5588
123,55,10633
124,55,6669
125,55,7953
126,55,16733
127,55,12828
128,55,3244
129,55,106292
130,55,7697
131,55,6472
132,55,135834
133,55,5253
134,55,4291
57,56,17107
58,56,183133
59,56,439900
60,56,253829
61,56,251255
62,56,144874
63,56,55775
64,56,58850
65,56,163514
66,56,22812
67,56,53761
68,56,242853
69,56,24560
70,56,28056
71,56,94985
72,56,147907
73,56,14470
74,56,179360
75,56,110667
76,56,36887
77,56,13624
78,56,109493
79,56,66022
80,56,410008
81,56,18511
82,56,14735
83,56,92028
84,56,100095
85,56,20728
86,56,15793
87,56,23601
88,56,95168
89,56,93823
90,56,24923
91,56,339202
92,56,31736
93,56,24774
94,56,29640
95,56,310150
96,56,50375
97,56,14538
98,56,8543
99,56,40771
100,56,16154
101,56,79572
102,56,203825
103,56,38007
104,56,21219
105,56,28835
106,56,63868
107,56,13192
108,56,6110
109,56,113145
110,56,65043
111,56,36337
112,56,6213
113,56,55850
114,56,489136
115,56,11216
116,56,21050
117,56,26551
118,56,16757
119,56,108919
120,56,10993
121,56,97420
122,56,5957
123,56,18044
124,56,43698
125,56,191283
126,56,3054
127,56,3822
128,56,256774
129,56,5214
130,56,36768
131,56,3035
132,56,5407
133,56,2318
134,56,74549
58,57,27949
59,57,27937
60,57,109816
61,57,71521
62,57,44016
63,57,6047
64,57,20712
65,57,63228
66,57,352510
67,57,30057
68,57,32858
69,57,224057
70,57,1171269
71,57,36616
72,57,12534
73,57,3655745
74,57,13904
75,57,22296
76,57,45392
77,57,2387194
78,57,18581
79,57,19425
80,57,6680
81,57,325797
82,57,318033
83,57,16145
84,57,53886
85,57,6240
86,57,443077
87,57,6381
88,57,17519
89,57,49867
90,57,5949
91,57,4633
92,57,8982
93,57,11510
94,57,8686
95,57,3338
96,57,4210
97,57,7293
98,57,828937
99,57,16469
100,57,11186
101,57,18096
102,57,5837
103,57,9327
104,57,40051
105,57,8114
106,57,6992
107,57,5131
108,57,21145
109,57,9382
110,57,8676
111,57,14006
112,57,9128
113,57,3450
114,57,2200
115,57,15401
116,57,4186
117,57,4289
118,57,7424
119,57,2037
120,57,7747
121,57,3699
122,57,1734
123,57,4888
124,57,6149
125,57,2941
126,57,2684
127,57,6026
128,57,1823
129,57,3125
130,57,2684
131,57,1541
132,57,2227
133,57,1848
134,57,1034
59,58,40369
60,58,247052
61,58,161522
62,58,250594
63,58,107154
64,58,100613
65,58,317063
66,58,46477
67,58,81766
68,58,268849
69,58,28837
70,58,40245
71,58,189668
72,58,24894
73,58,26059
74,58,22127
75,58,29594
76,58,39829
77,58,42479
78,58,186819
79,58,27556
80,58,118284
81,58,36628
82,58,32600
83,58,30164
84,58,4607932
85,58,165267
86,58,40844
87,58,35100
88,58,25196
89,58,470654
90,58,147422
91,58,19463
92,58,92748
93,58,226537
94,58,843295
95,58,20060
96,58,87115
97,58,32979
98,58,34951
99,58,397575
100,58,50068
101,58,99939
102,58,17620
103,58,147197
104,58,498241
105,58,262061
106,58,236359
107,58,22628
108,58,119427
109,58,43716
110,58,70366
111,58,93247
112,58,49059
113,58,15372
114,58,19130
115,58,116369
116,58,23328
117,58,182862
118,58,42089
119,58,6018
120,58,50373
121,58,9234
122,58,92771
123,58,145566
124,58,11136
125,58,8331
126,58,9897
127,58,41735
128,58,6395
129,58,9068
130,58,116683
131,58,78366
132,58,4530
133,58,6945
134,58,6082
60,59,476035
61,59,999972
62,59,548991
63,59,30364
64,59,29854
65,59,396309
66,59,30853
67,59,86809
68,59,118342
69,59,40773
70,59,41301
71,59,218719
72,59,72918
73,59,18821
74,59,178709
75,59,225426
76,59,179244
77,59,17563
78,59,183323
79,59,174092
80,59,72852
81,59,37541
82,59,16638
83,59,45008
84,59,75088
85,59,17041
86,59,25127
87,59,20601
88,59,1199887
89,59,72733
90,59,13733
91,59,64549
92,59,45493
93,59,13540
94,59,12402
95,59,33949
96,59,17527
97,59,12202
98,59,13854
99,59,20364
100,59,10683
101,59,11942
102,59,91425
103,59,46000
104,59,41885
105,59,12024
106,59,9524
107,59,15901
108,59,8559
109,59,1235653
110,59,156075
111,59,33017
112,59,9097
113,59,17948
114,59,35733
115,59,16678
116,59,23133
117,59,5052
118,59,14872
119,59,23416
120,59,8046
121,59,38425
122,59,5044
123,59,6064
124,59,317185
125,59,39927
126,59,3899
127,59,13376
128,59,47224
129,59,10650
130,59,9076
131,59,1519
132,59,7844
133,59,4045
134,59,10458
61,60,2708871
62,60,597281
63,60,114726
64,60,358627
65,60,644082
66,60,282479
67,60,407322
68,60,339110
69,60,102072
70,60,198283
71,60,381188
72,60,148473
73,60,62862
74,60,460247
75,60,841582
76,60,1018127
77,60,65052
78,60,423306
79,60,1540259
80,60,43077
81,60,68130
82,60,97533
83,60,45178
84,60,220588
85,60,191837
86,60,114485
87,60,35657
88,60,2186695
89,60,334847
90,60,47352
91,60,50693
92,60,63390
93,60,158398
94,60,155121
95,60,41741
96,60,55243
97,60,28653
98,60,52810
99,60,75674
100,60,57922
101,60,120433
102,60,76083
103,60,86273
104,60,138952
105,60,71517
106,60,191354
107,60,27858
108,60,58459
109,60,95044
110,60,324411
111,60,86755
112,60,40324
113,60,85539
114,60,20724
115,60,39831
116,60,32812
117,60,19667
118,60,143008
119,60,21506
120,60,66483
121,60,59427
122,60,12036
123,60,44234
124,60,245649
125,60,49812
126,60,19035
127,60,10197
128,60,26249
129,60,13367
130,60,28019
131,60,12484
132,60,33881
133,60,43336
134,60,12319
62,61,533675
63,61,35202
64,61,67014
65,61,501290
66,61,63632
67,61,264576
68,61,120929
69,61,52728
70,61,95983
71,61,363247
72,61,91939
73,61,37167
74,61,1245813
75,61,1639327
76,61,339956
77,61,34814
78,61,365042
79,61,4242163
80,61,45764
81,61,45683
82,61,46944
83,61,36669
84,61,96268
85,61,46612
86,61,48406
87,61,22264
88,61,930474
89,61,179942
90,61,22999
91,61,77109
92,61,42193
93,61,26957
94,61,17240
95,61,31621
96,61,25413
97,61,21367
98,61,30928
99,61,35684
100,61,33013
101,61,21579
102,61,90609
103,61,51136
104,61,104598
105,61,42653
106,61,28172
107,61,23807
108,61,12205
109,61,95921
110,61,947904
111,61,181076
112,61,13738
113,61,85144
114,61,21194
115,61,26524
116,61,18281
117,61,12445
118,61,26127
119,61,23762
120,61,15790
121,61,58176
122,61,4871
123,61,20559
124,61,255477
125,61,45309
126,61,7636
127,61,6361
128,61,26825
129,61,8538
130,61,24981
131,61,9096
132,61,10271
133,61,9823
134,61,9146
63,62,25988
64,62,66400
65,62,3554308
66,62,40055
67,62,240649
68,62,263365
69,62,27744
70,62,50731
71,62,262604
72,62,74788
73,62,17170
74,62,112610
75,62,110780
76,62,52700
77,62,24298
78,62,401905
79,62,258102
80,62,14639
81,62,27652
82,62,13970
83,62,46144
84,62,43315
85,62,69821
86,62,28710
87,62,16268
88,62,167446
89,62,244913
90,62,20746
91,62,20279
92,62,39660
93,62,23287
94,62,16103
95,62,11536
96,62,14300
97,62,58106
98,62,21324
99,62,90179
100,62,26434
101,62,11423
102,62,366647
103,62,74869
104,62,31141
105,62,102073
106,62,28329
107,62,16607
108,62,6841
109,62,58116
110,62,74876
111,62,121276
112,62,17456
113,62,12505
114,62,11399
115,62,23053
116,62,19903
117,62,22541
118,62,16332
119,62,8818
120,62,7128
121,62,99638
122,62,6873
123,62,8559
124,62,53376
125,62,101451
126,62,6378
127,62,4120
128,62,10228
129,62,9512
130,62,12770
131,62,9912
132,62,6897
133,62,3754
134,62,4632
64,63,36059
65,63,268412
66,63,11485
67,63,31857
68,63,346102
69,63,9048
70,63,11663
71,63,99350
72,63,308232
73,63,6892
74,63,12052
75,63,11598
76,63,23651
77,63,14537
78,63,38820
79,63,17277
80,63,29524
81,63,7416
82,63,10506
83,63,549390
84,63,132903
85,63,712068
86,63,8155
87,63,697331
88,63,8129
89,63,161318
90,63,16538
91,63,4536
92,63,261159
93,63,49909
94,63,20918
95,63,13552
96,63,515381
97,63,24174
98,63,6970
99,63,114936
100,63,309180
101,63,33955
102,63,5037
103,63,1318629
104,63,28388
105,63,485611
106,63,29106
107,63,381625
108,63,12962
109,63,15150
110,63,8270
111,63,36946
112,63,16643
113,63,9059
114,63,38343
115,63,9974
116,63,190898
117,63,31355
118,63,7028
119,63,3029
120,63,11559
121,63,6740
122,63,7623
123,63,24577
124,63,8283
125,63,3819
126,63,4160
127,63,11993
128,63,2293
129,63,5175
130,63,18332
131,63,40588
132,63,1168
133,63,1750
134,63,5920
65,64,209382
66,64,33821
67,64,541488
68,64,137215
69,64,23907
70,64,34520
71,64,62962
72,64,29676
73,64,18113
74,64,17714
75,64,27567
76,64,35569
77,64,30186
78,64,51647
79,64,23199
80,64,16130
81,64,27016
82,64,20900
83,64,74838
84,64,73253
85,64,59836
86,64,46236
87,64,41377
88,64,21854
89,64,218980
90,64,18054
91,64,45782
92,64,782098
93,64,17239
94,64,19449
95,64,8939
96,64,14715
97,64,101728
98,64,14897
99,64,54340
100,64,81862
101,64,23943
102,64,16076
103,64,3203854
104,64,71264
105,64,43761
106,64,13719
107,64,348112
108,64,24143
109,64,189689
110,64,15061
111,64,50790
112,64,10085
113,64,9238
114,64,40603
115,64,107430
116,64,285502
117,64,20081
118,64,111439
119,64,4568
120,64,29174
121,64,5064
122,64,35573
123,64,13555
124,64,9394
125,64,7093
126,64,14746
127,64,12287
128,64,3456
129,64,42905
130,64,17242
131,64,19459
132,64,5422
133,64,6304
134,64,3261
66,65,64540
67,65,286754
68,65,132807
69,65,33086
70,65,76458
71,65,295360
72,65,67661
73,65,30482
74,65,245737
75,65,163020
76,65,124102
77,65,27201
78,65,619679
79,65,261500
80,65,41431
81,65,32937
82,65,25767
83,65,115672
84,65,211707
85,65,457531
86,65,40379
87,65,58014
88,65,134621
89,65,199853
90,65,29524
91,65,24517
92,65,43253
93,65,32268
94,65,20938
95,65,19998
96,65,33010
97,65,101482
98,65,37102
99,65,121882
100,65,43095
101,65,35162
102,65,955235
103,65,76059
104,65,51969
105,65,133683
106,65,31749
107,65,23318
108,65,11314
109,65,67512
110,65,73416
111,65,196117
112,65,24325
113,65,24564
114,65,16036
115,65,31106
116,65,20093
117,65,36489
118,65,38614
119,65,8773
120,65,24457
121,65,201399
122,65,19370
123,65,9747
124,65,46562
125,65,166761
126,65,8503
127,65,5127
128,65,9650
129,65,18849
130,65,33111
131,65,18256
132,65,12387
133,65,4061
134,65,5661
67,66,33970
68,66,38237
69,66,395058
70,66,328273
71,66,40781
72,66,12047
73,66,242206
74,66,9725
75,66,25922
76,66,38522
77,66,412454
78,66,24897
79,66,24543
80,66,9176
81,66,156564
82,66,639685
83,66,16629
84,66,55593
85,66,14340
86,66,207414
87,66,8565
88,66,22794
89,66,62052
90,66,7519
91,66,6934
92,66,9565
93,66,10014
94,66,8475
95,66,4318
96,66,8017
97,66,11888
98,66,122762
99,66,16655
100,66,18474
101,66,31588
102,66,5742
103,66,17128
104,66,20349
105,66,9742
106,66,6070
107,66,3992
108,66,28483
109,66,7243
110,66,9023
111,66,9608
112,66,10903
113,66,5608
114,66,2404
115,66,46542
116,66,3649
117,66,4550
118,66,5854
119,66,1689
120,66,7032
121,66,2291
122,66,3248
123,66,6442
124,66,8629
125,66,2661
126,66,3180
127,66,5772
128,66,2038
129,66,4448
130,66,4854
131,66,2458
132,66,2810
133,66,1672
134,66,944
68,67,58158
69,67,89579
70,67,47387
71,67,808230
72,67,16427
73,67,20181
74,67,42130
75,67,68037
76,67,26778
77,67,17505
78,67,131777
79,67,30424
80,67,8792
81,67,41659
82,67,22363
83,67,18283
84,67,96971
85,67,46688
86,67,31068
87,67,12977
88,67,45859
89,67,292330
90,67,131242
91,67,10761
92,67,70410
93,67,9612
94,67,9850
95,67,13582
96,67,9168
97,67,73341
98,67,11705
99,67,37719
100,67,165730
101,67,8796
102,67,18455
103,67,113963
104,67,80559
105,67,34299
106,67,10458
107,67,48394
108,67,8519
109,67,30039
110,67,43345
111,67,44581
112,67,12644
113,67,12847
114,67,4223
115,67,34853
116,67,46619
117,67,55369
118,67,35250
119,67,2496
120,67,14109
121,67,25944
122,67,28678
123,67,25203
124,67,11605
125,67,12183
126,67,23533
127,67,9296
128,67,2629
129,67,58811
130,67,27573
131,67,12735
132,67,38316
133,67,7373
134,67,5118
69,68,33200
70,68,40904
71,68,77601
72,68,4010361
73,68,20864
74,68,21590
75,68,48515
76,68,79023
77,68,28361
78,68,48992
79,68,48058
80,68,17348
81,68,48765
82,68,95812
83,68,803290
84,68,188484
85,68,609333
86,68,69702
87,68,244364
88,68,38753
89,68,80501
90,68,23757
91,68,17004
92,68,1637441
93,68,99168
94,68,483656
95,68,18360
96,68,199180
97,68,13087
98,68,15560
99,68,51809
100,68,20943
101,68,147161
102,68,39594
103,68,1708015
104,68,22311
105,68,36926
106,68,79149
107,68,202697
108,68,16725
109,68,167777
110,68,19393
111,68,29896
112,68,41246
113,68,4487
114,68,58227
115,68,22981
116,68,335162
117,68,48321
118,68,23039
119,68,126920
120,68,30532
121,68,6539
122,68,6441
123,68,29761
124,68,15484
125,68,6625
126,68,3103
127,68,39153
128,68,11747
129,68,14459
130,68,8602
131,68,13615
132,68,9115
133,68,5231
134,68,3287
70,69,262208
71,69,64193
72,69,11825
73,69,152701
74,69,17033
75,69,42587
76,69,33352
77,69,158947
78,69,43287
79,69,25189
80,69,6932
81,69,323141
82,69,589840
83,69,15665
84,69,71172
85,69,9185
86,69,192992
87,69,7188
88,69,20285
89,69,62800
90,69,5897
91,69,7970
92,69,9518
93,69,11330
94,69,14014
95,69,5792
96,69,5152
97,69,6453
98,69,82345
99,69,10502
100,69,6407
101,69,24220
102,69,15324
103,69,10823
104,69,68883
105,69,8199
106,69,7634
107,69,5686
108,69,29972
109,69,9165
110,69,13599
111,69,13004
112,69,18239
113,69,34836
114,69,7278
115,69,13885
116,69,4556
117,69,2438
118,69,6974
119,69,4037
120,69,7092
121,69,11324
122,69,2030
123,69,7691
124,69,17657
125,69,6133
126,69,1001
127,69,3867
128,69,2196
129,69,2627
130,69,3541
131,69,1663
132,69,2530
133,69,2389
134,69,1408
71,70,43366
72,70,11917
73,70,984275
74,70,18620
75,70,28498
76,70,74970
77,70,926819
78,70,40186
79,70,20890
80,70,7429
81,70,323718
82,70,236991
83,70,15554
84,70,43861
85,70,11213
86,70,1777503
87,70,7235
88,70,22695
89,70,82248
90,70,7264
91,70,12387
92,70,12024
93,70,15219
94,70,12889
95,70,3040
96,70,5303
97,70,5578
98,70,4220739
99,70,11795
100,70,8277
101,70,17195
102,70,10031
103,70,21318
104,70,195549
105,70,14032
106,70,8719
107,70,4940
108,70,19623
109,70,13776
110,70,12383
111,70,10167
112,70,9937
113,70,3388
114,70,3036
115,70,26448
116,70,9312
117,70,4432
118,70,7958
119,70,2389
120,70,13419
121,70,6267
122,70,3114
123,70,5867
124,70,6547
125,70,3854
126,70,1957
127,70,2534
128,70,2398
129,70,3584
130,70,4035
131,70,1977
132,70,3714
133,70,2596
134,70,1131
72,71,26496
73,71,28782
74,71,502137
75,71,123598
76,71,63541
77,71,25841
78,71,208429
79,71,75599
80,71,20866
81,71,50153
82,71,22633
83,71,26319
84,71,96380
85,71,40407
86,71,31910
87,71,14972
88,71,36124
89,71,211572
90,71,95146
91,71,30496
92,71,77813
93,71,13708
94,71,16206
95,71,15530
96,71,46587
97,71,20539
98,71,13920
99,71,43949
100,71,27733
101,71,24926
102,71,1021953
103,71,106137
104,71,113895
105,71,45226
106,71,31190
107,71,54392
108,71,12612
109,71,82749
110,71,60573
111,71,37253
112,71,13679
113,71,30465
114,71,17474
115,71,54495
116,71,54025
117,71,28944
118,71,210628
119,71,5440
120,71,15201
121,71,97792
122,71,41580
123,71,35263
124,71,23769
125,71,226156
126,71,6239
127,71,8453
128,71,31956
129,71,21159
130,71,15582
131,71,104232
132,71,13048
133,71,8799
134,71,4661
73,72,8729
74,72,27990
75,72,25940
76,72,40179
77,72,12145
78,72,48562
79,72,31108
80,72,19129
81,72,16013
82,72,17291
83,72,1133318
84,72,165643
85,72,31711
86,72,13549
87,72,483019
88,72,20841
89,72,60617
90,72,9287
91,72,25429
92,72,1229871
93,72,17197
94,72,19184
95,72,13579
96,72,423724
97,72,20160
98,72,7541
99,72,24434
100,72,11364
101,72,9466
102,72,10512
103,72,869258
104,72,9614
105,72,10995
106,72,8785
107,72,167226
108,72,11892
109,72,140707
110,72,9178
111,72,22308
112,72,7380
113,72,2453
114,72,40120
115,72,14105
116,72,145097
117,72,3278
118,72,6618
119,72,258430
120,72,4316
121,72,6396
122,72,2831
123,72,8947
124,72,12159
125,72,3135
126,72,2049
127,72,10526
128,72,13120
129,72,7543
130,72,1983
131,72,3449
132,72,1999
133,72,1564
134,72,3438
74,73,9314
75,73,14434
76,73,27845
77,73,1363935
78,73,20892
79,73,15062
80,73,5233
81,73,297303
82,73,270546
83,73,10149
84,73,33796
85,73,6939
86,73,409543
87,73,6137
88,73,10802
89,73,48537
90,73,4177
91,73,3972
92,73,7373
93,73,13922
94,73,10070
95,73,2656
96,73,3740
97,73,6371
98,73,626030
99,73,10775
100,73,10140
101,73,14509
102,73,4536
103,73,15102
104,73,77404
105,73,6701
106,73,6195
107,73,3923
108,73,16138
109,73,5015
110,73,6352
111,73,14072
112,73,6914
113,73,5039
114,73,2240
115,73,16798
116,73,3184
117,73,7467
118,73,4681
119,73,2143
120,73,6911
121,73,2094
122,73,1745
123,73,4077
124,73,4729
125,73,1554
126,73,1560
127,73,3260
128,73,1199
129,73,2168
130,73,1716
131,73,1237
132,73,1192
133,73,1338
134,73,772
75,74,177227
76,74,33687
77,74,9496
78,74,112237
79,74,74657
80,74,12107
81,74,16590
82,74,7019
83,74,12100
84,74,88776
85,74,9557
86,74,12484
87,74,10376
88,74,95716
89,74,40686
90,74,13969
91,74,14026
92,74,14785
93,74,5279
94,74,17186
95,74,13590
96,74,11644
97,74,5709
98,74,5622
99,74,9937
100,74,8830
101,74,9728
102,74,52838
103,74,18722
104,74,54293
105,74,8366
106,74,6338
107,74,6223
108,74,4714
109,74,126671
110,74,114231
111,74,19143
112,74,3903
113,74,11613
114,74,14096
115,74,8881
116,74,7646
117,74,3096
118,74,6842
119,74,5102
120,74,6728
121,74,17675
122,74,7342
123,74,2638
124,74,261763
125,74,19735
126,74,2215
127,74,2428
128,74,5324
129,74,3197
130,74,5104
131,74,1942
132,74,3111
133,74,2556
134,74,3548
76,75,160563
77,75,18321
78,75,124186
79,75,9576258
80,75,26765
81,75,35447
82,75,12894
83,75,15867
84,75,80923
85,75,13244
86,75,26259
87,75,6831
88,75,1209370
89,75,45685
90,75,19576
91,75,17637
92,75,19374
93,75,8988
94,75,10033
95,75,14708
96,75,16697
97,75,11864
98,75,10167
99,75,28922
100,75,7422
101,75,8925
102,75,37757
103,75,44206
104,75,81704
105,75,12881
106,75,9500
107,75,7681
108,75,4145
109,75,37897
110,75,2476526
111,75,30929
112,75,7757
113,75,7285
114,75,12139
115,75,17221
116,75,8946
117,75,4802
118,75,14256
119,75,3900
120,75,14181
121,75,18857
122,75,6779
123,75,6800
124,75,1413112
125,75,20429
126,75,3978
127,75,4003
128,75,5664
129,75,6239
130,75,6236
131,75,1814
132,75,3572
133,75,2989
134,75,7474
77,76,33245
78,76,75163
79,76,202656
80,76,22050
81,76,29147
82,76,24594
83,76,37508
84,76,57005
85,76,17212
86,76,31498
87,76,19917
88,76,2385001
89,76,45445
90,76,7324
91,76,21031
92,76,22343
93,76,16799
94,76,13302
95,76,17542
96,76,18478
97,76,18964
98,76,18544
99,76,21684
100,76,9004
101,76,20395
102,76,21401
103,76,18752
104,76,99829
105,76,13757
106,76,9597
107,76,10114
108,76,11753
109,76,66188
110,76,129474
111,76,44186
112,76,9849
113,76,5305
114,76,6021
115,76,17310
116,76,9185
117,76,7090
118,76,17801
119,76,5973
120,76,8497
121,76,8226
122,76,3041
123,76,6560
124,76,316260
125,76,6947
126,76,2094
127,76,5877
128,76,7282
129,76,4074
130,76,3563
131,76,1739
132,76,2397
133,76,2388
134,76,2048
78,77,17631
79,77,15087
80,77,6725
81,77,339531
82,77,192196
83,77,24017
84,77,40955
85,77,9187
86,77,417587
87,77,7289
88,77,13375
89,77,46085
90,77,7405
91,77,3623
92,77,11140
93,77,14970
94,77,35941
95,77,2634
96,77,6042
97,77,5793
98,77,938896
99,77,16047
100,77,7999
101,77,20200
102,77,4136
103,77,10426
104,77,117650
105,77,10892
106,77,9444
107,77,6027
108,77,20373
109,77,5633
110,77,6413
111,77,19761
112,77,9801
113,77,4483
114,77,1922
115,77,17262
116,77,3368
117,77,4671
118,77,5491
119,77,1352
120,77,4920
121,77,1974
122,77,4476
123,77,8502
124,77,4903
125,77,2256
126,77,1213
127,77,5929
128,77,1029
129,77,5316
130,77,4065
131,77,2590
132,77,1536
133,77,3117
134,77,1070
79,78,94661
80,78,13796
81,78,18842
82,78,7921
83,78,17035
84,78,316634
85,78,81313
86,78,16493
87,78,12211
88,78,45014
89,78,164205
90,78,9427
91,78,16782
92,78,17019
93,78,16779
94,78,8692
95,78,11621
96,78,10142
97,78,34324
98,78,11608
99,78,62827
100,78,31227
101,78,18821
102,78,71561
103,78,24538
104,78,21407
105,78,38227
106,78,26326
107,78,7331
108,78,4347
109,78,56810
110,78,77430
111,78,38586
112,78,9936
113,78,7030
114,78,9807
115,78,14767
116,78,12959
117,78,18393
118,78,8985
119,78,5614
120,78,5381
121,78,1902645
122,78,7274
123,78,7408
124,78,17639
125,78,65675
126,78,7667
127,78,5992
128,78,4917
129,78,7513
130,78,18061
131,78,5873
132,78,6910
133,78,2404
134,78,3225
80,79,29925
81,79,26955
82,79,11493
83,79,31418
84,79,64412
85,79,15145
86,79,22967
87,79,9445
88,79,1167353
89,79,29161
90,79,32209
91,79,14353
92,79,38238
93,79,13334
94,79,9633
95,79,14340
96,79,73927
97,79,5505
98,79,11473
99,79,20284
100,79,6241
101,79,22833
102,79,20155
103,79,66963
104,79,63518
105,79,13389
106,79,6624
107,79,7531
108,79,5203
109,79,35952
110,79,3245223
111,79,92201
112,79,7812
113,79,4935
114,79,6972
115,79,11942
116,79,6924
117,79,5112
118,79,10883
119,79,4351
120,79,17532
121,79,10335
122,79,3257
123,79,5171
124,79,2878830
125,79,10656
126,79,2274
127,79,4256
128,79,5564
129,79,4152
130,79,3652
131,79,1317
132,79,1556
133,79,2058
134,79,4605
81,80,6222
82,80,10518
83,80,38408
84,80,3005155
85,80,24399
86,80,8200
87,80,23080
88,80,36144
89,80,32179
90,80,5147
91,80,254508
92,80,15959
93,80,15595
94,80,4658
95,80,195893
96,80,12246
97,80,6658
98,80,5888
99,80,12343
100,80,14289
101,80,7909
102,80,41795
103,80,16723
104,80,9199
105,80,7891
106,80,6572
107,80,7631
108,80,5072
109,80,149307
110,80,11110
111,80,23844
112,80,7389
113,80,11579
114,80,63005
115,80,5954
116,80,6241
117,80,4926
118,80,3423
119,80,53088
120,80,5597
121,80,13082
122,80,7396
123,80,5943
124,80,15413
125,80,25427
126,80,3247
127,80,5771
128,80,24104
129,80,2316
130,80,1924
131,80,3351
132,80,1319
133,80,753
134,80,47363
82,81,215716
83,81,15630
84,81,50139
85,81,6350
86,81,310753
87,81,3524
88,81,14084
89,81,89616
90,81,4383
91,81,3807
92,81,17903
93,81,5865
94,81,4265
95,81,4165
96,81,2666
97,81,4206
98,81,108802
99,81,7613
100,81,3936
101,81,10009
102,81,7379
103,81,11536
104,81,88722
105,81,9942
106,81,4040
107,81,2984
108,81,28906
109,81,11443
110,81,11878
111,81,56686
112,81,4551
113,81,3568
114,81,1816
115,81,64577
116,81,7057
117,81,2011
118,81,8097
119,81,973
120,81,11203
121,81,3042
122,81,3146
123,81,4648
124,81,7730
125,81,2491
126,81,1418
127,81,8770
128,81,1168
129,81,4376
130,81,3412
131,81,1764
132,81,3272
133,81,2317
134,81,381
83,82,18682
84,82,463643
85,82,6659
86,82,145990
87,82,10846
88,82,12448
89,82,23581
90,82,2892
91,82,4424
92,82,10111
93,82,17235
94,82,17617
95,82,3655
96,82,7371
97,82,8080
98,82,123355
99,82,10976
100,82,8646
101,82,25743
102,82,9009
103,82,11789
104,82,26339
105,82,7790
106,82,11367
107,82,4162
108,82,28142
109,82,7695
110,82,4645
111,82,8327
112,82,12841
113,82,4519
114,82,1794
115,82,13013
116,82,3926
117,82,2852
118,82,5077
119,82,2299
120,82,4423
121,82,2706
122,82,1422
123,82,4892
124,82,4926
125,82,1658
126,82,1299
127,82,2640
128,82,1290
129,82,1786
130,82,1775
131,82,1044
132,82,1537
133,82,2822
134,82,912
84,83,41868
85,83,15152
86,83,35356
87,83,651724
88,83,15913
89,83,33324
90,83,12278
91,83,7698
92,83,389771
93,83,10574
94,83,8367
95,83,7123
96,83,307821
97,83,9180
98,83,13771
99,83,11583
100,83,8596
101,83,6654
102,83,6398
103,83,303506
104,83,69709
105,83,6563
106,83,5378
107,83,168919
108,83,6620
109,83,65487
110,83,7097
111,83,23764
112,83,15186
113,83,2125
114,83,9306
115,83,150967
116,83,104171
117,83,2881
118,83,10618
119,83,2959
120,83,2890
121,83,4719
122,83,1627
123,83,4695
124,83,7395
125,83,2459
126,83,2174
127,83,4816
128,83,6241
129,83,4431
130,83,1928
131,83,8618
132,83,1182
133,83,5346
134,83,1366
85,84,654644
86,84,35271
87,84,47070
88,84,34924
89,84,227242
90,84,259849
91,84,22137
92,84,51267
93,84,435552
94,84,399291
95,84,277878
96,84,30495
97,84,30540
98,84,50402
99,84,507654
100,84,35861
